step,idxlist,knobs,time_since_start,runtime0,runtime1,runtime2
173,"CREATE INDEX IDX_promotion_14 ON PROMOTION (P_PROMO_SK,P_CHANNEL_EMAIL,P_CHANNEL_TV,P_CHANNEL_RADIO);",shared_buffers = '32GB',89589.0,205.91114354133606,205.91114354133606,
174,"CREATE INDEX IDX_promotion_14 ON PROMOTION (P_PROMO_SK,P_CHANNEL_EMAIL,P_CHANNEL_TV,P_CHANNEL_RADIO);",shared_buffers = '32GB',90511.0,205.91114354133606,205.91114354133606,
175,"CREATE INDEX IDX_promotion_14 ON PROMOTION (P_PROMO_SK,P_CHANNEL_EMAIL,P_CHANNEL_TV,P_CHANNEL_RADIO);",shared_buffers = '32GB',91196.0,205.91114354133606,205.91114354133606,
176,"CREATE INDEX IDX_promotion_14 ON PROMOTION (P_PROMO_SK,P_CHANNEL_EMAIL,P_CHANNEL_TV,P_CHANNEL_RADIO);",shared_buffers = '32GB',91418.0,205.91114354133606,205.91114354133606,
177,"CREATE INDEX IDX_promotion_14 ON PROMOTION (P_PROMO_SK,P_CHANNEL_EMAIL,P_CHANNEL_TV,P_CHANNEL_RADIO);",shared_buffers = '32GB',92327.0,205.91114354133606,205.91114354133606,
178,"CREATE INDEX IDX_promotion_14 ON PROMOTION (P_PROMO_SK,P_CHANNEL_EMAIL,P_CHANNEL_TV,P_CHANNEL_RADIO);",shared_buffers = '32GB',92373.0,205.91114354133606,205.91114354133606,
179,"CREATE INDEX IDX_promotion_14 ON PROMOTION (P_PROMO_SK,P_CHANNEL_EMAIL,P_CHANNEL_TV,P_CHANNEL_RADIO);",shared_buffers = '32GB',93259.0,205.91114354133606,205.91114354133606,
180,"CREATE INDEX IDX_promotion_14 ON PROMOTION (P_PROMO_SK,P_CHANNEL_EMAIL,P_CHANNEL_TV,P_CHANNEL_RADIO);",shared_buffers = '32GB',93481.0,205.91114354133606,205.91114354133606,
181,"CREATE INDEX IDX_promotion_14 ON PROMOTION (P_PROMO_SK,P_CHANNEL_EMAIL,P_CHANNEL_TV,P_CHANNEL_RADIO);",shared_buffers = '32GB',94235.0,205.91114354133606,205.91114354133606,
182,"CREATE INDEX IDX_promotion_14 ON PROMOTION (P_PROMO_SK,P_CHANNEL_EMAIL,P_CHANNEL_TV,P_CHANNEL_RADIO);",shared_buffers = '32GB',95177.0,205.91114354133606,205.91114354133606,
183,"CREATE INDEX IDX_promotion_14 ON PROMOTION (P_PROMO_SK,P_CHANNEL_EMAIL,P_CHANNEL_TV,P_CHANNEL_RADIO);",shared_buffers = '32GB',95308.0,205.91114354133606,205.91114354133606,
184,"CREATE INDEX IDX_promotion_14 ON PROMOTION (P_PROMO_SK,P_CHANNEL_EMAIL,P_CHANNEL_TV,P_CHANNEL_RADIO);",shared_buffers = '32GB',96078.0,205.91114354133606,205.91114354133606,
185,"CREATE INDEX IDX_promotion_14 ON PROMOTION (P_PROMO_SK,P_CHANNEL_EMAIL,P_CHANNEL_TV,P_CHANNEL_RADIO);",shared_buffers = '32GB',97048.0,205.91114354133606,205.91114354133606,
186,"CREATE INDEX IDX_promotion_14 ON PROMOTION (P_PROMO_SK,P_CHANNEL_EMAIL,P_CHANNEL_TV,P_CHANNEL_RADIO);",shared_buffers = '32GB',97343.0,205.91114354133606,205.91114354133606,
187,"CREATE INDEX IDX_promotion_14 ON PROMOTION (P_PROMO_SK,P_CHANNEL_EMAIL,P_CHANNEL_TV,P_CHANNEL_RADIO);",shared_buffers = '32GB',97951.0,205.91114354133606,205.91114354133606,
188,"CREATE INDEX IDX_promotion_14 ON PROMOTION (P_PROMO_SK,P_CHANNEL_EMAIL,P_CHANNEL_TV,P_CHANNEL_RADIO);",shared_buffers = '32GB',98886.0,205.91114354133606,205.91114354133606,
189,"CREATE INDEX IDX_promotion_14 ON PROMOTION (P_PROMO_SK,P_CHANNEL_EMAIL,P_CHANNEL_TV,P_CHANNEL_RADIO);",shared_buffers = '32GB',99546.0,205.91114354133606,205.91114354133606,
190,"CREATE INDEX IDX_promotion_14 ON PROMOTION (P_PROMO_SK,P_CHANNEL_EMAIL,P_CHANNEL_TV,P_CHANNEL_RADIO);",shared_buffers = '32GB',99797.0,205.91114354133606,205.91114354133606,
191,"CREATE INDEX IDX_promotion_14 ON PROMOTION (P_PROMO_SK,P_CHANNEL_EMAIL,P_CHANNEL_TV,P_CHANNEL_RADIO);",shared_buffers = '32GB',100535.0,205.91114354133606,205.91114354133606,
192,"CREATE INDEX IDX_promotion_14 ON PROMOTION (P_PROMO_SK,P_CHANNEL_EMAIL,P_CHANNEL_TV,P_CHANNEL_RADIO);",shared_buffers = '32GB',100726.0,205.91114354133606,205.91114354133606,
193,"CREATE INDEX IDX_promotion_14 ON PROMOTION (P_PROMO_SK,P_CHANNEL_EMAIL,P_CHANNEL_TV,P_CHANNEL_RADIO);",shared_buffers = '32GB',101628.0,205.91114354133606,205.91114354133606,
194,"CREATE INDEX IDX_promotion_14 ON PROMOTION (P_PROMO_SK,P_CHANNEL_EMAIL,P_CHANNEL_TV,P_CHANNEL_RADIO);",shared_buffers = '32GB',101699.0,205.91114354133606,205.91114354133606,
195,"CREATE INDEX IDX_promotion_14 ON PROMOTION (P_PROMO_SK,P_CHANNEL_EMAIL,P_CHANNEL_TV,P_CHANNEL_RADIO);",shared_buffers = '32GB',102553.0,205.91114354133606,205.91114354133606,
196,"CREATE INDEX IDX_promotion_14 ON PROMOTION (P_PROMO_SK,P_CHANNEL_EMAIL,P_CHANNEL_TV,P_CHANNEL_RADIO);",shared_buffers = '32GB',102595.0,205.91114354133606,205.91114354133606,
197,"CREATE INDEX IDX_promotion_14 ON PROMOTION (P_PROMO_SK,P_CHANNEL_EMAIL,P_CHANNEL_TV,P_CHANNEL_RADIO);",shared_buffers = '32GB',103475.0,205.91114354133606,205.91114354133606,
198,"CREATE INDEX IDX_promotion_14 ON PROMOTION (P_PROMO_SK,P_CHANNEL_EMAIL,P_CHANNEL_TV,P_CHANNEL_RADIO);",shared_buffers = '32GB',103636.0,205.91114354133606,205.91114354133606,
199,"CREATE INDEX IDX_promotion_14 ON PROMOTION (P_PROMO_SK,P_CHANNEL_EMAIL,P_CHANNEL_TV,P_CHANNEL_RADIO);",shared_buffers = '32GB',104427.0,205.91114354133606,205.91114354133606,
200,"CREATE INDEX IDX_promotion_14 ON PROMOTION (P_PROMO_SK,P_CHANNEL_EMAIL,P_CHANNEL_TV,P_CHANNEL_RADIO);",shared_buffers = '32GB',105383.0,205.91114354133606,205.91114354133606,
201,"CREATE INDEX IDX_promotion_14 ON PROMOTION (P_PROMO_SK,P_CHANNEL_EMAIL,P_CHANNEL_TV,P_CHANNEL_RADIO);",shared_buffers = '32GB',106301.0,205.91114354133606,205.91114354133606,
202,"CREATE INDEX IDX_promotion_14 ON PROMOTION (P_PROMO_SK,P_CHANNEL_EMAIL,P_CHANNEL_TV,P_CHANNEL_RADIO);",shared_buffers = '32GB',107240.0,205.91114354133606,205.91114354133606,
203,"CREATE INDEX IDX_promotion_14 ON PROMOTION (P_PROMO_SK,P_CHANNEL_EMAIL,P_CHANNEL_TV,P_CHANNEL_RADIO);",shared_buffers = '32GB',107963.0,205.91114354133606,205.91114354133606,
204,"CREATE INDEX IDX_promotion_14 ON PROMOTION (P_PROMO_SK,P_CHANNEL_EMAIL,P_CHANNEL_TV,P_CHANNEL_RADIO);",shared_buffers = '32GB',108003.0,205.91114354133606,205.91114354133606,
205,"CREATE INDEX IDX_promotion_14 ON PROMOTION (P_PROMO_SK,P_CHANNEL_EMAIL,P_CHANNEL_TV,P_CHANNEL_RADIO);","shared_buffers = '32GB',shared_preload_libraries='pg_hint_plan'",28800.0,205.91114354133606,205.91114354133606,
